answer,confidence,evidence,abstained,latency_s,input_tokens,output_tokens,cost_usd,tool_calls,tool_names,tool_results,permission_denials,num_turns,files_opened,k,model,retrieved,error,run_id,seed,qid,channel,difficulty,locale,arm,mode,repeat,correct,judged_by,judge_reason,answered,answered_decoy,has_decoy,textual_refusal
情報システム部,0.9,['projects/PRJ-1630_overview.docx:5. 特記事項'],False,13.493182599995635,1675,64,0.0009786,0,[],0,0,1,[],4,claude-sonnet-5,"['projects/PRJ-1630_overview.docx::4. 体制および連絡先', 'projects/PRJ-1630_overview.docx::5. 特記事項', 'projects/PRJ-5021_overview.docx::5. 特記事項', 'projects/PRJ-1630_overview.docx::案件概要書（案件コード: PRJ-1630）']",,p0-seed42-ja,42,text-12,text,3,ja,classical,forced,1,True,exact,,True,False,False,False
78605000,0.95,"['quotes/QT-1641_quotation.xlsx:シート明細 D5:D16', 'quotes/QT-1641_quotation.xlsx:シートサマリ B2']",False,13.504899900006421,2536,504,0.0055508,0,[],0,0,1,[],4,claude-sonnet-5,"['quotes/QT-1641_quotation.xlsx::シート サマリ', 'quotes/QT-1641_quotation.xlsx::シート 明細', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-3936_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-01,formula,1,ja,classical,forced,2,True,exact,,True,False,False,False
算出不可（明細行が295行中一部のみ抜粋されており、サマリの明細合計はSUM式のみで計算済みの値が示されていないため、税抜合計金額は特定できない）,0.05,"[""quotes/QT-2757_quotation.xlsx:サマリ!B2 (=SUM('明細'!D5:D299))"", 'quotes/QT-2757_quotation.xlsx:明細(1) A5-A20', 'quotes/QT-2757_quotation.xlsx:明細(20) A261-A275']",False,81.23125699999946,3469,7087,0.0715674,0,[],0,0,1,[],4,claude-sonnet-5,"['quotes/QT-2757_quotation.xlsx::シート サマリ', 'quotes/QT-2757_quotation.xlsx::シート 明細 (1)', 'quotes/QT-2757_quotation.xlsx::シート 明細 (20)', 'quotes/QT-4752_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-02,formula,2,ja,classical,forced,2,False,exact,具体的数値を回答しておらず不一致,True,False,False,True
28981700,0.65,"['quotes/QT-4352_quotation.xlsx:明細!A2(改訂:第4版、数量見直し済み)', 'quotes/QT-4352_quotation.xlsx:明細!D5:D13(数量×単価の再計算=26,347,000)', 'quotes/QT-4352_quotation.xlsx:サマリ!B2,B4(税率10%の導出根拠=2606500/26065000)']",False,48.32436740000412,2428,3894,0.0394292,0,[],0,0,1,[],4,claude-sonnet-5,"['quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート 明細', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-5543_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-03,formula,3,ja,classical,forced,2,True,exact,,True,False,True,False
39302000,0.95,"['quotes/QT-2159_quotation.xlsx:サマリ!B2', 'quotes/QT-2159_quotation.xlsx:明細!D5:D15']",False,15.635080000000016,2531,373,0.0042398,0,[],0,0,1,[],4,claude-sonnet-5,"['quotes/QT-2159_quotation.xlsx::シート サマリ', 'quotes/QT-2159_quotation.xlsx::シート 明細', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-2178_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-04,formula,1,ja,classical,forced,2,True,exact,,True,False,False,False
算出不可（明細265行中、抜粋で判明しているのは31行分のみで残り234行の金額が不明なため、正確な合計は算出できない）,0.05,"[""quotes/QT-1572_quotation.xlsx:サマリ!B2 (式=SUM('明細'!D5:D269))"", 'quotes/QT-1572_quotation.xlsx:明細(1)!A5:D20', 'quotes/QT-1572_quotation.xlsx:明細(16)!A211:D225']",False,39.81992910000554,3470,2886,0.0295576,0,[],0,0,1,[],4,claude-sonnet-5,"['quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート 明細 (1)', 'quotes/QT-1572_quotation.xlsx::シート 明細 (16)', 'quotes/QT-4752_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-05,formula,2,ja,classical,forced,2,False,exact,数値未回答のため不正解,True,False,False,True
"75,322,500円",0.6,"['quotes/QT-4752_quotation.xlsx:サマリ!B5', ""quotes/QT-4752_quotation.xlsx:サマリ!B2（=SUM('明細'!D5:D15) キャッシュ値68475000）"", 'quotes/QT-4752_quotation.xlsx:明細!A2（改訂第3版で数量見直し済みの注記あり、明細D5:D15の実計算値はキャッシュ値と不一致の可能性）']",False,48.10431609999796,2514,3889,0.0393964,0,[],0,0,1,[],4,claude-sonnet-5,"['quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-4752_quotation.xlsx::シート 明細', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-06,formula,3,ja,classical,forced,2,False,exact,数値が正解と不一致,True,False,True,False
48407000,0.95,"['quotes/QT-3936_quotation.xlsx:サマリ!B2', 'quotes/QT-3936_quotation.xlsx:明細!D5:D14']",False,13.422056499999599,2445,460,0.005092599999999999,0,[],0,0,1,[],4,claude-sonnet-5,"['quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-3936_quotation.xlsx::シート 明細', 'quotes/QT-3956_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-07,formula,1,ja,classical,forced,2,True,exact,,True,False,False,False
110930000,0.2,"[""quotes/QT-4436_quotation.xlsx:サマリ!B2(=SUM('明細'!D5:D296))"", 'quotes/QT-4436_quotation.xlsx:明細!D5:D20']",False,21.30489210000087,2807,1401,0.014575,0,[],0,0,1,[],4,claude-sonnet-5,"['quotes/QT-4436_quotation.xlsx::シート サマリ', 'quotes/QT-4436_quotation.xlsx::シート 明細 (1)', 'quotes/QT-7543_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-08,formula,2,ja,classical,forced,2,False,exact,数値が正解と大きく異なる,True,False,False,False
32595200,0.9,['quotes/QT-3345_quotation.xlsx:サマリ!B5'],False,20.456982199997583,2385,1188,0.012360600000000001,0,[],0,0,1,[],4,claude-sonnet-5,"['quotes/QT-3345_quotation.xlsx::シート サマリ', 'quotes/QT-3345_quotation.xlsx::シート 明細', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-3936_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-09,formula,3,ja,classical,forced,2,False,exact,,True,True,True,False
118148000,0.9,"[""quotes/QT-3956_quotation.xlsx:サマリ!B2 (=SUM('明細'!D5:D16))"", 'quotes/QT-3956_quotation.xlsx:明細!D5:D16']",False,14.255078399997728,2539,532,0.0058314,0,[],0,0,1,[],4,claude-sonnet-5,"['quotes/QT-3956_quotation.xlsx::シート サマリ', 'quotes/QT-3956_quotation.xlsx::シート 明細', 'quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-10,formula,1,ja,classical,forced,2,True,exact,,True,False,False,False
抜粋データのみでは算出不可（明細シートはD5:D249の245行に及ぶが、抜粋には全体の一部の行しか含まれておらず、正確な合計金額を計算できない）,0.1,"[""quotes/QT-3200_quotation.xlsx:サマリ!B2 (=SUM('明細'!D5:D249))"", 'quotes/QT-3200_quotation.xlsx:明細 (1)!A5:D21', 'quotes/QT-3200_quotation.xlsx:明細 (2)!A19:D35', 'quotes/QT-3200_quotation.xlsx:明細 (18)!A236:D249']",False,50.67662720000226,4170,4344,0.04427759999999999,0,[],0,0,1,[],4,claude-sonnet-5,"['quotes/QT-3200_quotation.xlsx::シート サマリ', 'quotes/QT-3200_quotation.xlsx::シート 明細 (1)', 'quotes/QT-3200_quotation.xlsx::シート 明細 (18)', 'quotes/QT-3200_quotation.xlsx::シート 明細 (2)']",,p0-seed42-ja,42,formula-11,formula,2,ja,classical,forced,2,False,exact,数値未回答で不正解,True,False,False,True
41781300,0.6,"['quotes/QT-2178_quotation.xlsx:サマリ!B5', 'quotes/QT-2178_quotation.xlsx:明細!A2']",False,56.083604799998284,2385,4310,0.0435806,0,[],0,0,1,[],4,claude-sonnet-5,"['quotes/QT-2178_quotation.xlsx::シート サマリ', 'quotes/QT-2178_quotation.xlsx::シート 明細', 'quotes/QT-2159_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-12,formula,3,ja,classical,forced,2,False,exact,,True,True,True,False
木村 隆,0.98,['projects/PRJ-1269_overview.docx:4. 体制および連絡先'],False,13.462126699996588,1713,67,0.0010162,0,[],0,0,1,[],4,claude-sonnet-5,"['projects/PRJ-1269_overview.docx::4. 体制および連絡先', 'projects/PRJ-1269_overview.docx::案件概要書（案件コード: PRJ-1269）', 'projects/PRJ-1269_overview.docx::1. 案件概要', 'projects/PRJ-9752_overview.docx::4. 体制および連絡先']",,p0-seed42-ja,42,text-01,text,1,ja,classical,forced,2,True,exact,,True,False,False,False
大阪支社構内,0.9,['projects/PRJ-1455_overview.docx:2. 作業範囲'],False,13.499880399998801,1727,67,0.001019,0,[],0,0,1,[],4,claude-sonnet-5,"['projects/PRJ-1455_overview.docx::案件概要書（案件コード: PRJ-1455）', 'projects/PRJ-1455_overview.docx::2. 作業範囲', 'projects/PRJ-1455_overview.docx::1. 案件概要', 'projects/PRJ-2012_overview.docx::2. 作業範囲']",,p0-seed42-ja,42,text-02,text,1,ja,classical,forced,2,True,judge,大阪支社に構内を付加、意味同一,True,False,False,False
情報システム部,0.95,['projects/PRJ-2978_overview.docx:4. 体制および連絡先'],False,13.583026500004053,1654,67,0.0010044,0,[],0,0,1,[],4,claude-sonnet-5,"['projects/PRJ-2978_overview.docx::案件概要書（案件コード: PRJ-2978）', 'projects/PRJ-2978_overview.docx::4. 体制および連絡先', 'projects/PRJ-9752_overview.docx::4. 体制および連絡先', 'projects/PRJ-5239_overview.docx::4. 体制および連絡先']",,p0-seed42-ja,42,text-03,text,1,ja,classical,forced,2,True,exact,,True,False,False,False
加藤 玲奈,0.98,['projects/PRJ-1418_overview.docx:4. 体制および連絡先'],False,13.704367199999979,1707,70,0.001045,0,[],0,0,1,[],4,claude-sonnet-5,"['projects/PRJ-1418_overview.docx::4. 体制および連絡先', 'projects/PRJ-5707_overview.docx::4. 体制および連絡先', 'projects/PRJ-5021_overview.docx::4. 体制および連絡先', 'projects/PRJ-7422_overview.docx::4. 体制および連絡先']",,p0-seed42-ja,42,text-04,text,2,ja,classical,forced,2,True,exact,,True,False,False,False
2027-10-22,0.95,['projects/PRJ-2515_overview.docx:3. 実施スケジュール'],False,13.308102399998461,1696,68,0.0010228,0,[],0,0,1,[],4,claude-sonnet-5,"['projects/PRJ-2515_overview.docx::3. 実施スケジュール', 'projects/PRJ-2515_overview.docx::案件概要書（案件コード: PRJ-2515）', 'projects/PRJ-2978_overview.docx::3. 実施スケジュール', 'projects/PRJ-1418_overview.docx::3. 実施スケジュール']",,p0-seed42-ja,42,text-05,text,2,ja,classical,forced,2,True,exact,,True,False,False,False
経営企画部長,0.95,['projects/PRJ-1130_overview.docx:5. 特記事項'],False,18.049596799995925,1672,65,0.000988,0,[],0,0,1,[],4,claude-sonnet-5,"['projects/PRJ-1130_overview.docx::5. 特記事項', 'projects/PRJ-1130_overview.docx::4. 体制および連絡先', 'projects/PRJ-1130_overview.docx::案件概要書（案件コード: PRJ-1130）', 'projects/PRJ-5021_overview.docx::5. 特記事項']",,p0-seed42-ja,42,text-06,text,3,ja,classical,forced,2,True,judge,部署名に「長」を付けただけで同義,True,False,False,False
中村さくら,0.95,['projects/PRJ-2012_overview.docx:4. 体制および連絡先'],False,13.662532899994403,1717,67,0.0010170000000000001,0,[],0,0,1,[],4,claude-sonnet-5,"['projects/PRJ-2012_overview.docx::4. 体制および連絡先', 'projects/PRJ-2012_overview.docx::1. 案件概要', 'projects/PRJ-2012_overview.docx::案件概要書（案件コード: PRJ-2012）', 'projects/PRJ-9752_overview.docx::4. 体制および連絡先']",,p0-seed42-ja,42,text-07,text,1,ja,classical,forced,2,True,exact,,True,False,False,False
神戸事業所構内,0.95,['projects/PRJ-2281_overview.docx:2. 作業範囲'],False,13.784689499996603,1729,68,0.0010294000000000002,0,[],0,0,1,[],4,claude-sonnet-5,"['projects/PRJ-2281_overview.docx::案件概要書（案件コード: PRJ-2281）', 'projects/PRJ-2281_overview.docx::1. 案件概要', 'projects/PRJ-2012_overview.docx::2. 作業範囲', 'projects/PRJ-2281_overview.docx::2. 作業範囲']",,p0-seed42-ja,42,text-08,text,1,ja,classical,forced,2,True,judge,神戸事業所を指し実質同義,True,False,False,False
設備保全部,1.0,['projects/PRJ-2098_overview.docx:4. 体制および連絡先'],False,13.349339000000327,1651,67,0.0010038,0,[],0,0,1,[],4,claude-sonnet-5,"['projects/PRJ-2098_overview.docx::案件概要書（案件コード: PRJ-2098）', 'projects/PRJ-2098_overview.docx::4. 体制および連絡先', 'projects/PRJ-9752_overview.docx::4. 体制および連絡先', 'projects/PRJ-7422_overview.docx::4. 体制および連絡先']",,p0-seed42-ja,42,text-09,text,1,ja,classical,forced,2,True,exact,,True,False,False,False
木村 隆,0.98,['projects/PRJ-3304_overview.docx:4. 体制および連絡先'],False,13.735546999996586,1704,67,0.0010144,0,[],0,0,1,[],4,claude-sonnet-5,"['projects/PRJ-3304_overview.docx::4. 体制および連絡先', 'projects/PRJ-5707_overview.docx::4. 体制および連絡先', 'projects/PRJ-5021_overview.docx::4. 体制および連絡先', 'projects/PRJ-7422_overview.docx::4. 体制および連絡先']",,p0-seed42-ja,42,text-10,text,2,ja,classical,forced,2,True,exact,,True,False,False,False
2027-08-02,1.0,['projects/PRJ-3168_overview.docx:3. 実施スケジュール'],False,13.448586099999375,1738,68,0.0010312,0,[],0,0,1,[],4,claude-sonnet-5,"['projects/PRJ-3168_overview.docx::3. 実施スケジュール', 'projects/PRJ-5289_overview.docx::3. 実施スケジュール', 'projects/PRJ-6148_overview.docx::3. 実施スケジュール', 'projects/PRJ-1630_overview.docx::3. 実施スケジュール']",,p0-seed42-ja,42,text-11,text,2,ja,classical,forced,2,True,exact,,True,False,False,False
情報システム部,0.9,['projects/PRJ-1630_overview.docx:5. 特記事項'],False,13.600851800001692,1675,64,0.0009786,0,[],0,0,1,[],4,claude-sonnet-5,"['projects/PRJ-1630_overview.docx::4. 体制および連絡先', 'projects/PRJ-1630_overview.docx::5. 特記事項', 'projects/PRJ-5021_overview.docx::5. 特記事項', 'projects/PRJ-1630_overview.docx::案件概要書（案件コード: PRJ-1630）']",,p0-seed42-ja,42,text-12,text,3,ja,classical,forced,2,True,exact,,True,False,False,False
78605000,0.95,"['quotes/QT-1641_quotation.xlsx:サマリ!B2', 'quotes/QT-1641_quotation.xlsx:明細!D5:D16']",False,13.59727009999915,2489,501,0.014962,0,[],0,0,1,[],4,claude-sonnet-5,"['quotes/QT-1641_quotation.xlsx::シート サマリ', 'quotes/QT-1641_quotation.xlsx::シート 明細', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-3936_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-01,formula,1,ja,classical,abstain_ok,0,True,exact,,True,False,False,False
不明（抜粋からは算出不可）,0.05,['quotes/QT-2757_quotation.xlsx:サマリ!B2'],True,13.62625040000421,3422,280,0.016484,0,[],0,0,1,[],4,claude-sonnet-5,"['quotes/QT-2757_quotation.xlsx::シート サマリ', 'quotes/QT-2757_quotation.xlsx::シート 明細 (1)', 'quotes/QT-2757_quotation.xlsx::シート 明細 (20)', 'quotes/QT-4752_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-02,formula,2,ja,classical,abstain_ok,0,False,exact,,False,False,False,False
28981700,0.55,"['quotes/QT-4352_quotation.xlsx:明細!A2(改訂: 第4版（明細の数量を見直し済み）)', 'quotes/QT-4352_quotation.xlsx:明細!B5:E13(品目ごとの数量・単価)', 'quotes/QT-4352_quotation.xlsx:サマリ!B2,B4(税率10%の算出根拠=B4/B2)']",False,94.56677839999611,2381,8142,0.09094,0,[],0,0,1,[],4,claude-sonnet-5,"['quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート 明細', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-5543_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-03,formula,3,ja,classical,abstain_ok,0,True,exact,,True,False,True,False
"39,302,000円",0.95,"[""quotes/QT-2159_quotation.xlsx:サマリ!B2 (=SUM('明細'!D5:D15))"", 'quotes/QT-2159_quotation.xlsx:明細!D5:D15']",False,15.48167690000264,2484,874,0.018672,0,[],0,0,1,[],4,claude-sonnet-5,"['quotes/QT-2159_quotation.xlsx::シート サマリ', 'quotes/QT-2159_quotation.xlsx::シート 明細', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-2178_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-04,formula,1,ja,classical,abstain_ok,0,True,exact,,True,False,False,False
情報不足のため回答不可,0.05,"['quotes/QT-1572_quotation.xlsx:シート サマリ!B2(式のみで計算値なし)', 'quotes/QT-1572_quotation.xlsx:シート 明細(1)〜(16)は全269行中の一部のみ抜粋']",True,15.40962550000404,3423,410,0.017787999999999998,0,[],0,0,1,[],4,claude-sonnet-5,"['quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート 明細 (1)', 'quotes/QT-1572_quotation.xlsx::シート 明細 (16)', 'quotes/QT-4752_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-05,formula,2,ja,classical,abstain_ok,0,False,exact,,False,False,False,False
75322500,0.3,"['quotes/QT-4752_quotation.xlsx:サマリ!B5', 'quotes/QT-4752_quotation.xlsx:明細!A2（改訂: 第3版、数量見直し済み）', 'quotes/QT-4752_quotation.xlsx:明細!D5:D15（実数量から再計算すると合計が一致しない）']",False,56.25170909999724,2467,4130,0.051164,0,[],0,0,1,[],4,claude-sonnet-5,"['quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-4752_quotation.xlsx::シート 明細', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-06,formula,3,ja,classical,abstain_ok,0,False,exact,,True,True,True,False
48407000,0.95,"['quotes/QT-3936_quotation.xlsx:サマリ!B2', 'quotes/QT-3936_quotation.xlsx:明細!D5:D14']",False,14.11387829999876,2398,441,0.013998,0,[],0,0,1,[],4,claude-sonnet-5,"['quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-3936_quotation.xlsx::シート 明細', 'quotes/QT-3956_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-07,formula,1,ja,classical,abstain_ok,0,True,exact,,True,False,False,False
不明,0.1,"[""quotes/QT-4436_quotation.xlsx:サマリ!B2 (=SUM('明細'!D5:D296))"", 'quotes/QT-4436_quotation.xlsx:明細!A5:E20（D296までのうち一部のみ抜粋）']",True,14.196774000003643,2760,379,0.014826,0,[],0,0,1,[],4,claude-sonnet-5,"['quotes/QT-4436_quotation.xlsx::シート サマリ', 'quotes/QT-4436_quotation.xlsx::シート 明細 (1)', 'quotes/QT-7543_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-08,formula,2,ja,classical,abstain_ok,0,False,exact,,False,False,False,False
